epoch,lr,loss_train,loss_val,fbeta_0.10,fbeta_0.12,fbeta_0.14,fbeta_0.16,fbeta_0.18,fbeta_0.20,fbeta_0.22,fbeta_0.24,fbeta_0.26,fbeta_0.28,fbeta_0.30,fbeta_0.32,fbeta_0.34,fbeta_0.36,fbeta_0.38,fbeta_0.40,fbeta_0.42,fbeta_0.44,fbeta_0.46,fbeta_0.48,fbeta_0.50,fbeta_0.52,fbeta_0.54,fbeta_0.56,fbeta_0.58,fbeta_0.60,fbeta_0.62,fbeta_0.64,fbeta_0.66,fbeta_0.68,fbeta_0.70,fbeta_0.72,fbeta_0.74,fbeta_0.76,fbeta_0.78,fbeta_0.80,fbeta_0.82,fbeta_0.84,fbeta_0.86,fbeta_0.88,fbeta_0.90,fbeta_0.92,fbeta_0.94,fbeta_0.96,fbeta_0.98,accuracy
31,3e-05,0.8153487102005833,0.5340024701630076,0.2430592030286789,0.2478460222482681,0.2525978684425354,0.2576624155044555,0.2627557516098022,0.2679411172866821,0.273098737001419,0.2782363891601562,0.2832634449005127,0.2881296873092651,0.2927749752998352,0.2971926927566528,0.3015041947364807,0.3059911131858825,0.3107669353485107,0.316038966178894,0.3217561542987823,0.3278294801712036,0.3343904614448547,0.3417978882789612,0.3502641916275024,0.3595994114875793,0.3695881962776184,0.3795959651470184,0.3893735408782959,0.3989475667476654,0.4087614715099334,0.418073832988739,0.4272699058055877,0.4364862740039825,0.445752203464508,0.4549204707145691,0.4644637107849121,0.4743251800537109,0.4843904078006744,0.4945141673088074,0.5059310793876648,0.5172030329704285,0.5297418832778931,0.5436064600944519,0.5574235320091248,0.5725977420806885,0.5816656351089478,0.5809576511383057,0.533150851726532,0.7846013177761518
32,3e-05,0.7758134086002675,0.508367812881867,0.2517371475696563,0.2614931464195251,0.2709486484527588,0.2796473205089569,0.2870210707187652,0.2937421202659607,0.3004274070262909,0.3072453439235687,0.3143615126609802,0.3214197754859924,0.3282890319824219,0.3346961736679077,0.3409503698348999,0.347150057554245,0.3534489870071411,0.3601591885089874,0.3673518598079681,0.3754403293132782,0.3840224742889404,0.3928961157798767,0.402231901884079,0.4117427170276642,0.4213182926177978,0.4305966198444366,0.4391497075557709,0.4469066858291626,0.4541372656822204,0.4607363045215606,0.4668060541152954,0.4722351133823395,0.4779322445392608,0.4835208058357239,0.4901417791843414,0.4973888397216797,0.5059211850166321,0.5147600173950195,0.5241981744766235,0.5329247117042542,0.5381248593330383,0.5378660559654236,0.5372030138969421,0.5297536253929138,0.51411372423172,0.4803867936134338,0.343878298997879,0.831566920076245
33,3e-05,0.8127075336700262,0.4586090010901292,0.2708100080490112,0.279237300157547,0.2875585854053497,0.2955567240715027,0.3028846681118011,0.3102703690528869,0.3175511956214905,0.3248990774154663,0.3324854373931885,0.340451717376709,0.348441869020462,0.3562766313552856,0.3637919723987579,0.3714616894721985,0.3788647055625915,0.3864346146583557,0.3943403959274292,0.4021911919116974,0.4105910062789917,0.4198654294013977,0.4300249218940735,0.4410756230354309,0.451256662607193,0.460908830165863,0.4708462059497833,0.4813687801361084,0.4915176630020141,0.5014010071754456,0.5119015574455261,0.5221377611160278,0.5324163436889648,0.5427488088607788,0.5527322292327881,0.5628392100334167,0.5744104981422424,0.5850814580917358,0.5944244265556335,0.6043294072151184,0.61265629529953,0.6165167689323425,0.6066029071807861,0.570716917514801,0.5043731331825256,0.3637631237506866,0.1539943516254425,0.8479015164988501
34,3e-05,0.7954627270846404,0.497226105692486,0.241690918803215,0.2482118457555771,0.2548595368862152,0.2613506615161896,0.2674620747566223,0.2733931839466095,0.2791855335235595,0.2851254642009735,0.2910587787628174,0.2968930304050445,0.3025457262992859,0.3079138398170471,0.313548594713211,0.3194581866264343,0.325654923915863,0.3320287466049194,0.33907550573349,0.3469181954860687,0.355320543050766,0.3638787567615509,0.3730064034461975,0.3826602101325989,0.3927021622657776,0.4021245539188385,0.4110617637634277,0.419941633939743,0.4288289844989776,0.4378831088542938,0.4473154246807098,0.45712411403656,0.4666693806648254,0.475655049085617,0.4850204586982727,0.4950651228427887,0.5046830773353577,0.5147134065628052,0.5258781313896179,0.537839949131012,0.5514175891876221,0.5674683451652527,0.5847175717353821,0.5967389345169067,0.6074244379997253,0.5962862968444824,0.4983199834823608,0.8052972508063515
35,3e-05,0.7963042980016664,0.5276456580807766,0.2486123591661453,0.2536867260932922,0.2583610713481903,0.2628009617328644,0.2670485079288482,0.2711935043334961,0.2751840353012085,0.2791130542755127,0.2830216288566589,0.2868585884571075,0.2906673848628998,0.2947155237197876,0.2987584769725799,0.3030176162719726,0.3073970675468445,0.3120962977409363,0.3171432018280029,0.3223158121109009,0.3275972008705139,0.3334288895130157,0.3397189676761627,0.3463513553142547,0.3531644642353058,0.3603633642196655,0.3679776489734649,0.3758992850780487,0.3842072188854217,0.3929427564144134,0.401945024728775,0.4113326966762543,0.4212424755096435,0.4322602748870849,0.4444920122623443,0.4583191275596618,0.4741549789905548,0.4918029606342315,0.5118372440338135,0.5313576459884644,0.5503798127174377,0.5739170908927917,0.601193368434906,0.6274749040603638,0.6341249346733093,0.5774948000907898,0.3674149811267853,0.7724657159414379
36,3e-05,0.7949685629948166,0.4264696077443659,0.2630916833877563,0.2721143364906311,0.2811521887779236,0.2899009585380554,0.2987963259220123,0.3077413439750671,0.3165510892868042,0.3252474367618561,0.3339801728725433,0.3428533971309662,0.3518193960189819,0.3606655895709991,0.3693292438983917,0.3781582713127136,0.386975347995758,0.3959393501281738,0.4054799377918243,0.41522878408432,0.4252365231513977,0.4360757172107696,0.4477658569812774,0.4602027237415313,0.4724180400371551,0.4844723641872406,0.4971019327640533,0.509864330291748,0.5222187042236328,0.5345392227172852,0.5469222068786621,0.5595694780349731,0.5719397664070129,0.5837527513504028,0.5950550436973572,0.6058697700500488,0.6176280975341797,0.6288905143737793,0.6405980587005615,0.6497747898101807,0.6542782187461853,0.654832661151886,0.6510588526725769,0.6353164911270142,0.5942031741142273,0.5089313387870789,0.3286373615264892,0.8572901260636859
37,3e-05,0.7762974546861279,0.4772974550724029,0.2661488652229309,0.2730322182178497,0.2797202169895172,0.2858363389968872,0.2916933894157409,0.2974197566509247,0.302699476480484,0.307938277721405,0.3130908608436584,0.3183130025863647,0.3234945237636566,0.3286300301551819,0.3337390124797821,0.3388655483722687,0.3439965844154358,0.3496066331863403,0.3557949364185333,0.3623318672180176,0.3689798414707184,0.3758559823036194,0.3835552036762237,0.3919160664081573,0.4000817239284515,0.4083922207355499,0.4164496660232544,0.4247561991214752,0.4327813982963562,0.4411734044551849,0.4496607482433319,0.4581691324710846,0.4669167101383209,0.4763745665550232,0.486573189496994,0.497154951095581,0.5086595416069031,0.5212488770484924,0.5340348482131958,0.5480062961578369,0.5641071796417236,0.5804276466369629,0.5987216830253601,0.6206566691398621,0.6262505054473877,0.5747286677360535,0.4038367569446563,0.8139101061238299
38,3e-05,0.7605033710945485,0.4600414184775824,0.2687618136405945,0.2775895893573761,0.2856771945953369,0.2931308150291443,0.2998490333557129,0.306063562631607,0.312236875295639,0.3181341290473938,0.3238494396209717,0.3294405341148376,0.334925502538681,0.340407520532608,0.3456570506095886,0.3507558107376098,0.3559765219688415,0.3616276979446411,0.3676663041114807,0.3744650483131408,0.381617397069931,0.3889520764350891,0.3965233862400055,0.404452919960022,0.4126172959804535,0.4208289086818695,0.429251104593277,0.4372661709785461,0.4450573027133941,0.4528993368148803,0.4608775079250335,0.4698061347007751,0.4792540073394775,0.4891080260276794,0.4997137486934662,0.5113052129745483,0.5241507887840271,0.5381137728691101,0.5536331534385681,0.5697181820869446,0.5863939523696899,0.6024315357208252,0.6171831488609314,0.6272111535072327,0.6248995065689087,0.5910968780517578,0.4535107910633087,0.8245252697992285
39,3e-05,0.753283469251884,0.4907768007057408,0.3008939027786255,0.3137548863887787,0.3251380324363708,0.3358311951160431,0.3457958400249481,0.3549255430698395,0.3633057773113251,0.3713356256484985,0.3785188198089599,0.385164201259613,0.3912228047847748,0.397295743227005,0.4033707082271576,0.4100682735443115,0.4168769717216491,0.4234085977077484,0.4299541413784027,0.4364942014217376,0.4435148239135742,0.4508441388607025,0.4582679867744446,0.4653050303459167,0.4720372557640075,0.4781135320663452,0.4835947453975677,0.4888124465942383,0.4933534860610962,0.4979365170001983,0.502905547618866,0.5075530409812927,0.5117648243904114,0.5170359015464783,0.522266685962677,0.5270662903785706,0.5304712653160095,0.5355271100997925,0.5419253706932068,0.546074628829956,0.5433980822563171,0.5373494029045105,0.5236684083938599,0.4947781860828399,0.4399163424968719,0.3301585018634796,0.1269609034061432,0.8689930604434851
40,3e-05,0.7755169854607693,0.4685521458741277,0.2654633820056915,0.2746451795101166,0.2828268706798553,0.2902035415172577,0.2968040406703949,0.302966445684433,0.3083446621894836,0.3132447004318237,0.3183903396129608,0.3235222995281219,0.3284247517585754,0.3333225548267364,0.3384275734424591,0.3438125550746918,0.3493046760559082,0.3550340533256531,0.3610409796237945,0.3672724366188049,0.3738056421279907,0.3802827894687652,0.387180358171463,0.3947478532791137,0.4023710191249847,0.4102002382278442,0.4180904030799866,0.4254791736602783,0.4325948059558868,0.4397915005683899,0.4469986855983734,0.4550161063671112,0.4639714360237121,0.4737110435962677,0.4840991497039795,0.4953090250492096,0.5078907608985901,0.5211977958679199,0.5355330109596252,0.5525843501091003,0.5714821815490723,0.5901234745979309,0.6017301678657532,0.6031830906867981,0.5882896184921265,0.5308498740196228,0.3504519164562225,0.8159612503289999
41,3e-05,0.7411497008892917,0.4729191816101472,0.2929911315441131,0.302544891834259,0.3110689520835876,0.3189161419868469,0.32609623670578,0.3328636884689331,0.3393718004226684,0.3455731570720672,0.351121723651886,0.3562738001346588,0.3613805472850799,0.366319864988327,0.3710947036743164,0.3757926225662231,0.380568116903305,0.3856207728385925,0.3908422589302063,0.3962686955928802,0.401837944984436,0.4076442122459411,0.4138634800910949,0.4203634560108185,0.4268015623092651,0.433368980884552,0.4400393664836883,0.4466290473937988,0.4535190463066101,0.4609913825988769,0.4688335955142975,0.4771381914615631,0.4855570495128631,0.4947230815887451,0.5044971704483032,0.5141469240188599,0.5237967371940613,0.5337426066398621,0.5448084473609924,0.5570248961448669,0.5694043636322021,0.5810950994491577,0.5953203439712524,0.6108566522598267,0.620622456073761,0.6171593070030212,0.541840136051178,0.8359603118465261
42,3e-05,0.7560815436895504,0.4496360331152876,0.2801086604595184,0.2894114553928375,0.2976760268211365,0.3053814172744751,0.3127392828464508,0.3198794722557068,0.3267658352851867,0.3337602913379669,0.3406338691711426,0.3475543260574341,0.3545238673686981,0.3612431585788727,0.3682563006877899,0.3759238421916961,0.3836302161216736,0.3911136090755462,0.398830771446228,0.4070191979408264,0.4155941605567932,0.42447030544281,0.4338639974594116,0.4436126351356506,0.4535791277885437,0.4628530144691467,0.4713951647281647,0.4797366559505462,0.4876537621021271,0.4960768818855285,0.5050309896469116,0.5145201086997986,0.5240369439125061,0.5339898467063904,0.5450578331947327,0.5576122403144836,0.5710768699645996,0.5867998600006104,0.6031554341316223,0.6183957457542419,0.6291095614433289,0.6323449611663818,0.6215841174125671,0.5933990478515625,0.5300742983818054,0.3978714644908905,0.1398454308509826,0.8502711654349567
43,3e-05,0.7298153971516809,0.4675213477263848,0.2621243894100189,0.2694915235042572,0.2764022946357727,0.2829819321632385,0.2889625132083893,0.294533759355545,0.2997404038906097,0.3047013580799103,0.3095778226852417,0.3143695890903473,0.3190079927444458,0.3235507607460022,0.3281586170196533,0.3330414295196533,0.3380313217639923,0.3436004221439361,0.3495093584060669,0.355754554271698,0.362282246351242,0.368811547756195,0.3760428130626678,0.3834088444709778,0.390591949224472,0.3978587985038757,0.4051006436347961,0.4125661551952362,0.4204854667186737,0.4288165271282196,0.4380058646202087,0.4482943117618561,0.4595460891723633,0.472114086151123,0.4853849112987518,0.4998843967914581,0.5145906805992126,0.5291826128959656,0.5450114607810974,0.5621517300605774,0.5847781896591187,0.6095077395439148,0.6315915584564209,0.6481763124465942,0.6492531895637512,0.6156287789344788,0.4869484007358551,0.8045682082689575
44,3e-05,0.7197914539381515,0.4255161530648668,0.2855168879032135,0.2956222593784332,0.3051340281963348,0.3135001957416534,0.3210837841033935,0.3280026316642761,0.3342248499393463,0.3401861190795898,0.3457275331020355,0.3513186872005462,0.356810063123703,0.36225026845932,0.3676754534244537,0.3731186985969543,0.3785876929759979,0.3842296004295349,0.3904277384281158,0.3971166610717773,0.404045045375824,0.4114608466625213,0.4195871651172638,0.4278490543365478,0.4363797307014465,0.4450394511222839,0.4538605809211731,0.4629851579666137,0.4720232784748077,0.4813049435615539,0.4910522401332855,0.5011942982673645,0.5114803910255432,0.5231021642684937,0.5354241728782654,0.549289345741272,0.5645498037338257,0.5818946361541748,0.59941166639328,0.615541398525238,0.6267037987709045,0.6325005292892456,0.6316943168640137,0.6147282123565674,0.5529057383537292,0.4092558324337005,0.1584590077400207,0.8386929951552291
45,3e-05,0.7136143926502199,0.4594392088862757,0.2539751827716827,0.260838121175766,0.2669273018836975,0.2725619077682495,0.2779261469841003,0.2828734517097473,0.2875685095787048,0.2921312153339386,0.2964823544025421,0.3006914854049682,0.3049074113368988,0.3092608749866485,0.3137906491756439,0.3185693323612213,0.3237345814704895,0.3292832970619201,0.3350621461868286,0.3408027589321136,0.3469662964344024,0.3536171019077301,0.3610256612300873,0.3698597848415375,0.3788528144359588,0.388050228357315,0.3970664739608764,0.4065026640892029,0.4165593683719635,0.4273509383201599,0.4392456412315368,0.4517782628536224,0.4658413231372833,0.4816458523273468,0.4978124797344208,0.5146286487579346,0.532839834690094,0.5512875318527222,0.5713946223258972,0.5943090319633484,0.6191958785057068,0.6411949992179871,0.6580696702003479,0.6567842960357666,0.6266730427742004,0.542193591594696,0.314525693655014,0.7918507473004629
46,3e-05,0.7192863034185513,0.4468166371807456,0.2632648050785064,0.27102991938591,0.278108537197113,0.2846367061138153,0.2906948328018188,0.2963703274726867,0.3017138242721557,0.3068866729736328,0.3119553923606872,0.3169871568679809,0.3221885859966278,0.3275243043899536,0.3331972360610962,0.3391791582107544,0.3454559743404388,0.3520703017711639,0.3590103983879089,0.36600062251091,0.3731026649475097,0.3805847465991974,0.3884890377521515,0.3970676064491272,0.4057244062423706,0.4140501916408539,0.4219469130039215,0.4303412437438965,0.4390416741371155,0.4481070637702942,0.4571603834629059,0.4668458998203277,0.4769249856472015,0.4871475398540497,0.4976415038108825,0.5095051527023315,0.5240188837051392,0.5399903059005737,0.5581515431404114,0.578474760055542,0.6031113862991333,0.6303157210350037,0.6595019698143005,0.683943510055542,0.6984097361564636,0.6810144186019897,0.5745898485183716,0.8143512894382294
47,3e-05,0.7056905232196631,0.5262979753315449,0.3256404995918274,0.3363752663135528,0.3458405435085296,0.3535373210906982,0.3600207269191742,0.3658110201358795,0.371252179145813,0.3761031627655029,0.3807169497013092,0.3850701749324798,0.3892342746257782,0.3931195735931396,0.3969228565692901,0.4009971022605896,0.4051056802272796,0.409339040517807,0.4136662781238556,0.4181053638458252,0.4225855767726898,0.427079439163208,0.4316475987434387,0.4363344013690948,0.4409550130367279,0.4454907774925232,0.4503560364246368,0.4553925096988678,0.4607031941413879,0.4660332500934601,0.4712906777858734,0.4767679274082184,0.4827228486537933,0.4889675378799438,0.4953279197216034,0.5017994046211243,0.5083074569702148,0.5151406526565552,0.5223715305328369,0.5316411852836609,0.5426384210586548,0.553143322467804,0.5637523531913757,0.5761865973472595,0.5891554355621338,0.5948752164840698,0.5507511496543884,0.8534956251461552
48,3e-05,0.7074078570964725,0.4367467127740383,0.2848301827907562,0.2961161732673645,0.3057830035686493,0.3145622014999389,0.3227586150169372,0.3301682770252228,0.337094247341156,0.343416690826416,0.3494926691055298,0.3554359972476959,0.3614456951618194,0.3678245544433594,0.3745018541812897,0.3810770213603973,0.3876676559448242,0.3943893909454345,0.4013404846191406,0.4085003435611725,0.4158176779747009,0.4234851896762848,0.4313671886920929,0.4391790628433227,0.4471937716007232,0.4553189277648926,0.4635930061340332,0.4718481302261352,0.4799481332302093,0.488136351108551,0.4961259365081787,0.5041311383247375,0.5123205184936523,0.5204768180847168,0.5287559032440186,0.5366110801696777,0.5444621443748474,0.553227961063385,0.563837468624115,0.5758686661720276,0.5890650749206543,0.6037798523902893,0.6191815733909607,0.6335301995277405,0.6454856395721436,0.6381545066833496,0.5295954346656799,0.8452544359227918
49,3e-05,0.6894384557886641,0.3905531897520025,0.3091704845428467,0.3210664689540863,0.3320111930370331,0.3426633477210998,0.3526881337165832,0.3619324862957001,0.3704163432121277,0.378335177898407,0.3859765827655792,0.3934743106365204,0.4010389149188995,0.4087343513965606,0.4163931608200073,0.4245087504386902,0.4329554736614227,0.4420498609542846,0.4522633850574493,0.4632036983966827,0.4741706550121307,0.4854736328125,0.4966141283512115,0.5076733231544495,0.5190052390098572,0.5302495360374451,0.5420322418212891,0.5541621446609497,0.5664071440696716,0.5781242847442627,0.589726984500885,0.6006632447242737,0.6118888854980469,0.6217966079711914,0.630990743637085,0.6406503319740295,0.6495543718338013,0.659011960029602,0.6690101623535156,0.6765903234481812,0.6809390187263489,0.6776343584060669,0.6683175563812256,0.650542140007019,0.6142134070396423,0.5283088684082031,0.3379772901535034,0.8804692721334623
50,3e-05,0.6877173407133236,0.3984904516643534,0.301628053188324,0.3125497996807098,0.3220447897911072,0.3305094540119171,0.3379576206207275,0.3446981608867645,0.3510817289352417,0.3571432828903198,0.3631545603275299,0.3689653873443603,0.3750213384628296,0.3810895085334778,0.3870303332805633,0.392929196357727,0.3988618850708008,0.4049437046051025,0.4116233289241791,0.4188006818294525,0.4261472225189209,0.4341455996036529,0.4427867233753204,0.4517991244792938,0.4609900414943695,0.4699712991714477,0.4786511957645416,0.4872576296329498,0.4959769546985626,0.5047293901443481,0.5140097737312317,0.52407306432724,0.5346940755844116,0.5471668839454651,0.5608260631561279,0.5753108263015747,0.5909222364425659,0.6074665188789368,0.6257657408714294,0.6442973613739014,0.6606290936470032,0.6722480058670044,0.6756746768951416,0.6585341691970825,0.6061869263648987,0.4935638904571533,0.2530596256256103,0.8514348257715011
51,3e-05,0.6904671379300051,0.4892835610856612,0.2699470221996307,0.277322769165039,0.284629762172699,0.2915553748607635,0.2977819740772247,0.3036370575428009,0.3090517222881317,0.3142255842685699,0.3195335268974304,0.3250089883804321,0.3302453756332397,0.335392415523529,0.3406297564506531,0.3458364307880401,0.3509710729122162,0.3560938835144043,0.3612847328186035,0.3665591776371002,0.3720174729824066,0.3775876462459564,0.3834453225135803,0.3896178603172302,0.3958743214607239,0.4023471772670746,0.4090310037136078,0.4159421920776367,0.4232285618782043,0.4308840632438659,0.4387463629245758,0.4472888112068176,0.4564607441425323,0.466532826423645,0.4771293401718139,0.48920539021492,0.50177401304245,0.5146678686141968,0.5291473269462585,0.5458402633666992,0.5642583966255188,0.5852622985839844,0.6098708510398865,0.6358495950698853,0.6578775644302368,0.6657195091247559,0.6301884055137634,0.8105781457555972
52,3e-05,0.6852058317772177,0.4171150211865703,0.283332884311676,0.2911657392978668,0.2984444200992584,0.3054149746894836,0.311839759349823,0.3176473975181579,0.3232982754707336,0.3286934494972229,0.3338624835014343,0.338824599981308,0.3438344001770019,0.3489526510238647,0.354173332452774,0.3595782220363617,0.3652761578559875,0.3711594641208648,0.3774874806404114,0.3844519555568695,0.3917323350906372,0.3992165923118591,0.4068964719772339,0.4148406386375427,0.4229092895984649,0.431255042552948,0.4402379989624023,0.4497224986553192,0.4595617055892944,0.4696655869483948,0.4800246059894562,0.4909261465072632,0.5019823312759399,0.5139563679695129,0.5269390940666199,0.5406269431114197,0.5559690594673157,0.5722314119338989,0.5900551676750183,0.6106948256492615,0.6332563161849976,0.654855489730835,0.6731919050216675,0.6893423199653625,0.6972805261611938,0.6828227639198303,0.5931798219680786,0.8273025213702694
53,3e-05,0.6763429322908091,0.544282803311944,0.2628359496593475,0.2685136497020721,0.2734141051769256,0.2778188288211822,0.2819871306419372,0.286129742860794,0.2900221943855285,0.293705016374588,0.2972359955310821,0.3006241023540497,0.3038942515850067,0.307160347700119,0.3103673458099365,0.3135740160942077,0.3169467151165008,0.3204634487628937,0.3242700397968292,0.3283480405807495,0.3328211605548858,0.3373357355594635,0.342191070318222,0.3474854230880737,0.3528560698032379,0.3581408560276031,0.3634324073791504,0.3686416149139404,0.3739240169525146,0.3794042468070984,0.3853719234466553,0.3919340670108795,0.3987781107425689,0.4060952365398407,0.4141831398010254,0.4233154356479645,0.4332008063793182,0.4438852071762085,0.4555827677249908,0.4687366783618927,0.4851639568805694,0.507047712802887,0.5355979204177856,0.571843147277832,0.6170664429664612,0.6570730209350586,0.6214599609375,0.7709503757116102
54,3e-05,0.6823203217151553,0.426966275088489,0.3409956395626068,0.3541615009307861,0.3656619191169739,0.3760932385921478,0.3856340944766998,0.3945025205612182,0.4031073749065399,0.4107787609100342,0.4178747832775116,0.4245545268058777,0.4307453036308288,0.4365359842777252,0.4417824149131775,0.4471875429153442,0.4529044330120086,0.458892822265625,0.4651082456111908,0.4715039730072021,0.4777921140193939,0.4839144945144653,0.490197092294693,0.4962347745895386,0.5026549100875854,0.5089349746704102,0.515363872051239,0.5215113759040833,0.5278757214546204,0.5346232652664185,0.5413817763328552,0.5481182932853699,0.5554759502410889,0.5627874135971069,0.5695760250091553,0.5766214728355408,0.5838191509246826,0.5911848545074463,0.5995046496391296,0.6089325547218323,0.619519829750061,0.629294216632843,0.6366246938705444,0.6416561007499695,0.6365889310836792,0.6090565919876099,0.5166136026382446,0.8794365552054592
55,3e-05,0.6863878401674965,0.4751615173493822,0.3035147786140442,0.3138428032398224,0.3228219449520111,0.330806016921997,0.3379290997982025,0.3443256616592407,0.3503657281398773,0.3561796545982361,0.3619381189346313,0.3674210011959076,0.372751384973526,0.377867728471756,0.3829516172409057,0.3881837129592895,0.3933739364147186,0.398404985666275,0.4033492505550384,0.4083937108516693,0.4132922291755676,0.418222427368164,0.4235909581184387,0.4290211796760559,0.4342953562736511,0.4395384490489959,0.444939523935318,0.4500229954719543,0.4546939730644226,0.4594424068927765,0.4643790423870086,0.4695473909378052,0.4748417437076568,0.4798874258995056,0.4851155877113342,0.4909340739250183,0.4965999126434326,0.5029698014259338,0.5098240375518799,0.5176302790641785,0.526188850402832,0.5367565155029297,0.548805296421051,0.5619124174118042,0.5759926438331604,0.5877562165260315,0.5691016912460327,0.8411350192417872
56,3e-05,0.6455593296261721,0.4372618750979503,0.3266826570034027,0.337429791688919,0.3461128771305084,0.3538838624954223,0.3610969483852386,0.3676581084728241,0.3736528158187866,0.3793092370033264,0.3848141133785248,0.3901543915271759,0.3951000571250915,0.4000016748905182,0.404776930809021,0.4093726277351379,0.4140300750732422,0.4187348484992981,0.4235306680202484,0.4283011853694916,0.4331614971160888,0.4380828440189361,0.4428863823413849,0.44766965508461,0.4526900351047516,0.457927405834198,0.4632085859775543,0.4688835144042969,0.475046694278717,0.4813974797725677,0.48786062002182,0.4946955740451813,0.5018419027328491,0.5088090300559998,0.5157670974731445,0.5228920578956604,0.5305025577545166,0.5391390323638916,0.548754096031189,0.5588129758834839,0.5697587132453918,0.5816130638122559,0.5956385135650635,0.6130160689353943,0.6338360905647278,0.6577995419502258,0.660656750202179,0.8505354467340713
57,3e-05,0.6668616498625556,0.3662477720839281,0.3363626003265381,0.3486797213554382,0.3593626022338867,0.3690711259841919,0.3780103623867035,0.3861757218837738,0.3937581181526184,0.4008211493492126,0.4074654281139374,0.4138227701187134,0.4198201298713684,0.4257195591926574,0.4314404129981994,0.4371487200260162,0.4429568946361542,0.4488823413848877,0.4552004635334015,0.4616689682006836,0.4685997366905212,0.4757505655288696,0.4832384884357452,0.4908118546009063,0.4984738230705261,0.505986750125885,0.5136677026748657,0.5211719870567322,0.5290542840957642,0.5375310778617859,0.5465280413627625,0.5557330846786499,0.5652048587799072,0.575188934803009,0.5857725143432617,0.5967885255813599,0.6088178753852844,0.6216336488723755,0.636215090751648,0.6509682536125183,0.6657418012619019,0.677594006061554,0.6859620809555054,0.6923452019691467,0.6968522071838379,0.6911975741386414,0.6148810386657715,0.8720378953816041
58,3e-05,0.6501797624798709,0.422487207998832,0.330163300037384,0.3461952805519104,0.3599074184894562,0.3712924420833587,0.3811310827732086,0.3902443051338196,0.3985986709594726,0.4065280258655548,0.4139378070831299,0.4209486842155456,0.4278849959373474,0.4347651898860931,0.4415085613727569,0.4479879140853882,0.4545353353023529,0.4613680839538574,0.468194305896759,0.4746882021427154,0.4809024333953857,0.4871833622455597,0.4936031401157379,0.5003591179847717,0.5075308084487915,0.5148330330848694,0.5220683813095093,0.5291765928268433,0.5358055233955383,0.5425777435302734,0.5496035814285278,0.5562678575515747,0.5630325078964233,0.5703641772270203,0.5777155756950378,0.5852481126785278,0.5933062434196472,0.6004874110221863,0.6067697405815125,0.6135554909706116,0.62088543176651,0.6264898777008057,0.6283421516418457,0.6178194284439087,0.5854103565216064,0.4971669912338257,0.2893949747085571,0.8797718406209587
59,3e-05,0.6490158655846766,0.3968984939468403,0.2982416749000549,0.3076531887054443,0.315770149230957,0.3231683373451233,0.3301049470901489,0.3365766108036041,0.3428758382797241,0.3488822281360626,0.3544817268848419,0.3598878383636474,0.3651469349861145,0.3703842163085937,0.3757308423519134,0.3812713623046875,0.3869119584560394,0.3928813636302948,0.3989571630954742,0.4055352509021759,0.4122916460037231,0.4192000031471252,0.4263445138931274,0.4338682889938354,0.4421954751014709,0.4506754577159881,0.4592949450016022,0.4678190350532532,0.4766724407672882,0.4856463670730591,0.4947787523269653,0.504245936870575,0.5139580368995667,0.5248685479164124,0.5368396043777466,0.5489501357078552,0.5619794130325317,0.5769267678260803,0.5930895805358887,0.6112315654754639,0.6312170028686523,0.650377631187439,0.6674856543540955,0.6856610178947449,0.6898753046989441,0.653816819190979,0.4883467853069305,0.8398695161775261
60,3e-05,0.6366700999034468,0.3800255193685491,0.3393818736076355,0.3515799343585968,0.3621420860290527,0.3715641796588897,0.3802093267440796,0.3882618844509125,0.3955757617950439,0.4023609757423401,0.4087725281715393,0.4149101078510284,0.4210425019264221,0.4272189438343048,0.4334234595298767,0.4395028948783874,0.4456989467144012,0.4521441161632538,0.4585708975791931,0.4651386141777038,0.4715241193771362,0.4780516028404236,0.4846112430095672,0.4908780753612518,0.4971241950988769,0.5035527944564819,0.5106014609336853,0.5178124308586121,0.5248556137084961,0.5316191911697388,0.5384571552276611,0.545921802520752,0.5541017055511475,0.5631633996963501,0.5732840299606323,0.5848464369773865,0.597879946231842,0.6112834215164185,0.625423789024353,0.6395785212516785,0.6537768840789795,0.6680395603179932,0.6791941523551941,0.6862019300460815,0.6801896691322327,0.6373228430747986,0.4960389733314514,0.8733238867155102
61,3e-05,0.6388710175835809,0.3534577800892293,0.3319965004920959,0.3422519266605377,0.3516320288181305,0.360589325428009,0.3687488436698913,0.3764747381210327,0.383741021156311,0.3905491828918457,0.3972183465957641,0.403583824634552,0.4099472165107727,0.4163265824317932,0.4226614832878113,0.4290809333324432,0.4358092248439789,0.4426160752773285,0.4494566619396209,0.4564389884471893,0.4634594619274139,0.4708145260810852,0.4783028960227966,0.4859960377216339,0.494246244430542,0.5030322074890137,0.5117546916007996,0.5209197402000427,0.5309184789657593,0.5408816933631897,0.5507433414459229,0.5610907673835754,0.5725813508033752,0.5850560665130615,0.5980055928230286,0.6102971434593201,0.6229123473167419,0.636451780796051,0.6510780453681946,0.665423572063446,0.681363582611084,0.6971817016601562,0.7109724879264832,0.7210281491279602,0.7224297523498535,0.7089439034461975,0.6296207904815674,0.8690895542073077
